Azimuth	EH. Real part=	2400000000	2450000000	EH. Imaginary part=	2400000000.1	2450000000.1	EV. Real part=	2400000000.2	2450000000.2	EV. Imaginary part=	2400000000.3	2450000000.3	EH LogMag	EV LogMag
1.25663706143592	-0.7296115489971529	-0.6618138015284909	0.569785628994439	0.35858175051302205	-0.686135039333442	-0.8736466065714058	0.0381795035269031	-0.0156940571323219	0.0061528246059912	0.0147737056694353	0.0338696960575243	-0.0163507957707956	-4.141317286601111	-63.91382945431271
1.3089969389957499	-0.884852273930173	-0.615378237737168	0.6893405815555079	0.260618201371672	-0.8367966247208359	-0.8633977561423031	0.0400028209387445	-0.0200110145682945	0.00973771117601869	0.00981625109333748	0.0336150242291689	-0.00424756030700236	-1.614778321388057	-63.79138185068057
1.3613568165555803	-0.9689004346014151	-0.508884341820224	0.7685990326353979	0.12213080339751599	-0.936857191047887	-0.7765027940811701	0.0485980664211998	-0.0241565902492083	-0.0010701971802888801	0.0126288716437656	0.0412549461277694	0.00739236017981475	-0.4742291470630736	-59.82996320415293
1.4137166941154098	-0.9826266317995709	-0.359768285115052	0.806732554443064	-0.0382718743304281	-0.9848788142735291	-0.632026714126174	0.0593427648429483	-0.0291695510779521	-0.0221462959679359	0.0244149490817957	0.0537402826922371	0.0146271973374261	-0.3353627299819894	-54.924718220784044
1.4660765716752402	-0.938030733868271	-0.190422561140475	0.8103292989945521	-0.19868355467476104	-0.9866895163216222	-0.458000001894646	0.06632205491978	-0.0352055316902168	-0.0455095270862073	0.0428054284151069	0.0659589677116248	0.015479412560598	-0.8405921609375364	-50.78231337401219
1.5184364492350702	-0.854216641349121	-0.0237354676261438	0.789612167523458	-0.338590089300299	-0.952489936572027	-0.284217745439318	0.0641733797900762	-0.0415614049573787	-0.0619974135743911	0.0627964588153886	0.0722889626722275	0.010100586559883001	-1.6921267218396752	-48.20641008931214
1.5707963267949	-0.75161242465091	0.12141405904241599	0.7538962203959421	-0.443344500517657	-0.893095300776485	-0.13457342782392098	0.0498576447546771	-0.047015009515823	-0.0644256734722225	0.0785430448135113	0.06839977397110598	0.000236384976893614	-2.724971714697629	-47.49641819224651
1.6231562043547298	-0.6462659143417859	0.23346497052685197	0.7078721671093671	-0.506984852591959	-0.816522925740889	-0.021410260852193	0.0238118313269227	-0.0503294003916188	-0.0501471645309369	0.0853573390422863	0.0527420808961592	-0.0116908808754105	-3.9349710205547512	-48.468751087363664
1.6755160819145603	-0.546010338512813	0.309400326579172	0.650011148559589	-0.532474750459147	-0.726016073145989	0.0562802611314974	-0.0098956104828689	-0.050728720160218996	-0.0221147559994873	0.0812230800966366	0.0272398526241447	-0.023481709800384998	-5.418749544123088	-50.06377593897395
1.7278759594743898	-0.44966687820892104	0.353641793744003	0.573646706932348	-0.529316165964428	-0.620118718526798	0.11028509935052698	-0.0444969836972022	-0.0481838215041786	0.0119423535545968	0.0673428869573838	-0.00306701451171445	-0.0337213237741051	-7.290315831801413	-50.336410105785
1.7802358370342202	-0.34943916703489303	0.375075447685633	0.470352706556849	-0.509391872128392	-0.49473286356047297	0.157192845125487	-0.0723103297592104	-0.0434310792943479	0.0419743383771483	0.0475978673064703	-0.0313595554261967	-0.0418780733863319	-9.634142821390604	-48.93607108332701
1.8325957145940501	-0.235596236006803	0.383229065776459	0.3344210258898	-0.48250778761801294	-0.346421010004673	0.21115093883662	-0.0868789330567884	-0.0377499735513638	0.05888403054137	0.0271816002565487	-0.0509772337915546	-0.048027697032682996	-12.436865536885742	-47.93092791217895
1.88495559215388	-0.101787494500131	0.38484273675853103	0.166830349146231	-0.45319410364646	-0.175780733089009	0.27791440803706796	-0.0848475564943657	-0.032603942659129	0.0575237671047363	0.0109350495030825	-0.0573808437679362	-0.0524381422423331	-15.336553913293614	-49.17324864637834
1.93731546971371	0.0508655657052831	0.38189276194221505	-0.0227685033311558	-0.419849065766999	0.0103379225048834	0.3522667538170129	-0.0670212301315096	-0.0292778788657253	0.0384184658706918	0.00196775350773744	-0.04954635059763	-0.0552701057729634	-17.211488617022905	-54.04630037093051
1.98967534727354	0.212339112403517	0.37161030113394605	-0.216886010983041	-0.376440406519424	0.19865390571828898	0.419689179775149	-0.0382828798961432	-0.0286203264932561	0.00765390519414929	0.000996358875827777	-0.0303613691123913	-0.0565464187604031	-16.77742030183394	-65.24827830540322
